NIU,PERSO_JUR,REGIME_2022,PROFIL_2022,CENTRE_2022,CRI_2022,QUAL_NIU_2022,LOG_CA_2022,LOG_CA_EXP_2022,LOG_VAL_EXP_2022,LOG_VAL_IMP_2022,RATIO_EXP_CA_2022,RATIO_IMP_CA_2022,ECART_EXP_DOUANE_2022,RATIO_ECART_2022,EVOL_CA_2122,INTENSITE_EXP_2022,INTENSITE_IMP_2022,NIU_MAUVAIS,SCORE_FICH_2022,SCORE_DEV_2022,SCORE_RCA_2022,FRAUDE_2022
2884,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2885,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2886,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2887,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2888,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2889,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2890,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2891,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2892,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2893,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2894,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2895,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2896,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2897,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2898,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2899,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2900,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2901,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2902,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2903,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2904,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2905,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2906,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2907,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2908,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2909,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2910,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2911,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2912,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2913,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2914,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2915,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2916,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2917,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2918,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2919,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2920,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2921,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2922,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2923,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2924,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2925,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2926,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2927,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2928,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2929,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2930,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2931,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2932,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2933,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2934,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2935,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2936,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2937,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2938,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2939,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2940,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2941,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2942,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2943,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2944,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2945,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2946,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2947,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2948,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2949,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2950,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2951,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2952,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2953,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2954,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2955,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2956,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2957,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2958,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2959,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2960,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2961,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2962,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2963,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2964,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2965,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2966,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2967,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2968,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2969,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2970,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2971,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2972,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2973,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2974,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2975,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2976,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2977,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2978,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2979,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2980,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2981,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2982,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2983,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2984,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2985,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2986,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2987,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2988,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2989,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2990,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2991,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2992,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2993,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2994,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2995,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2996,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2997,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2998,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2999,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3000,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3001,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3002,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3003,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3004,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3005,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3006,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3007,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3008,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3009,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3010,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3011,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3012,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3013,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3014,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3015,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3016,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3017,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3018,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3019,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3020,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3021,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3022,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3023,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3024,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3025,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3026,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3027,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3028,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3029,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3030,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3031,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3032,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3033,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3034,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3035,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3036,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3037,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3038,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3039,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3040,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3041,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3042,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3043,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3044,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3045,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3046,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3047,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3048,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3049,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3050,Personne physique,SALARIE,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
